"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Paroxetine|Plasma (Peripheral Venous Blood) [µmol/l]"
0,2334,0.01393241
0,2340,0.01388904
0,2346,0.0138458
0,2352,0.01380266
0,2358,0.01375964
0,2364,0.01371673
0,2370,0.01367393
0,2376,0.01363125
0,2382,0.01358868
0,2388,0.01354621
0,2394,0.01350386
0,2400,0.01346163
0,2406,0.0134195
0,2412,0.01337748
0,2418,0.01333557
0,2424,0.01329377
0,2430,0.01325208
0,2436,0.0132105
0,2442,0.01316903
0,2448,0.01312767
0,2454,0.01308642
0,2460,0.01304527
0,2466,0.01300423
0,2472,0.0129633
0,2478,0.01292247
0,2484,0.01288176
0,2490,0.01284115
0,2496,0.01280064
0,2502,0.01276024
0,2508,0.01271995
0,2514,0.01267976
0,2520,0.01263967
0,2526,0.0125997
0,2532,0.01255982
0,2538,0.01252005
0,2544,0.01248038
0,2550,0.01244082
0,2556,0.01240136
0,2562,0.01236201
0,2568,0.01232275
0,2574,0.0122836
0,2580,0.01224456
0,2586,0.01220561
0,2592,0.01216677
0,2598,0.01212802
0,2604,0.01208938
0,2610,0.01205084
0,2616,0.0120124
0,2622,0.01197406
0,2628,0.01193583
0,2634,0.01189769
0,2640,0.01185965
0,2646,0.01182171
0,2652,0.01178387
0,2658,0.01174613
0,2664,0.01170849
0,2670,0.01167095
0,2676,0.0116335
0,2682,0.01159616
0,2688,0.01155891
0,2694,0.01152176
0,2700,0.01148471
0,2706,0.01144775
0,2712,0.01141089
0,2718,0.01137413
0,2724,0.01133746
0,2730,0.0113009
0,2736,0.01126442
0,2742,0.01122805
0,2748,0.01119176
0,2754,0.01115558
0,2760,0.01111949
0,2766,0.01108349
0,2772,0.01104759
0,2778,0.01101179
0,2784,0.01097607
0,2790,0.01094046
0,2796,0.01090493
0,2802,0.0108695
0,2808,0.01083417
0,2814,0.01079892
0,2820,0.01076377
0,2826,0.01072872
0,2832,0.01069375
0,2838,0.01065888
0,2844,0.0106241
0,2850,0.01058941
0,2856,0.01055482
0,2862,0.01052031
0,2868,0.0104859
0,2874,0.01045158
0,2880,0.01041735
0,2886,0.01038321
0,2892,0.01034916
0,2898,0.0103152
0,2904,0.01028133
0,2910,0.01024755
0,2916,0.01021386
0,2922,0.01018027
0,2928,0.01014676
0,2934,0.01011334
0,2940,0.01008001
0,2946,0.01004676
