"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Dextromethorphan|Plasma (Peripheral Venous Blood) [µmol/l]"
0,1146,0.002323232
0,1149,0.002318255
0,1152,0.002313268
0,1155,0.002308269
0,1158,0.00230326
0,1161,0.002298239
0,1164,0.002293209
0,1167,0.002288168
0,1170,0.002283116
0,1173,0.002278055
0,1176,0.002272983
0,1179,0.002267902
0,1182,0.002262811
0,1185,0.00225771
0,1188,0.0022526
0,1191,0.002247481
0,1194,0.002242353
0,1197,0.002237215
0,1200,0.002232069
0,1203,0.002226914
0,1206,0.002221751
0,1209,0.002216579
0,1212,0.002211399
0,1215,0.002206211
0,1218,0.002201015
0,1221,0.002195812
0,1224,0.0021906
0,1227,0.002185381
0,1230,0.002180155
0,1233,0.002174922
0,1236,0.002169681
0,1239,0.002164434
0,1242,0.00215918
0,1245,0.002153919
0,1248,0.002148652
0,1251,0.002143379
0,1254,0.002138099
0,1257,0.002132813
0,1260,0.002127522
0,1263,0.002122225
0,1266,0.002116922
0,1269,0.002111613
0,1272,0.0021063
0,1275,0.002100981
0,1278,0.002095657
0,1281,0.002090328
0,1284,0.002084995
0,1287,0.002079657
0,1290,0.002074315
0,1293,0.002068968
0,1296,0.002063617
0,1299,0.002058262
0,1302,0.002052903
0,1305,0.00204754
0,1308,0.002042174
0,1311,0.002036805
0,1314,0.002031432
0,1317,0.002026056
0,1320,0.002020676
0,1323,0.002015294
0,1326,0.00200991
0,1329,0.002004522
0,1332,0.001999132
0,1335,0.00199374
0,1338,0.001988345
0,1341,0.001982949
0,1344,0.00197755
0,1347,0.00197215
0,1350,0.001966747
0,1353,0.001961344
0,1356,0.001955939
0,1359,0.001950532
0,1362,0.001945125
0,1365,0.001939716
0,1368,0.001934307
0,1371,0.001928896
0,1374,0.001923485
0,1377,0.001918074
0,1380,0.001912662
0,1383,0.00190725
0,1386,0.001901838
0,1389,0.001896426
0,1392,0.001891013
0,1395,0.001885601
0,1398,0.00188019
0,1401,0.001874779
0,1404,0.001869368
0,1407,0.001863959
0,1410,0.00185855
0,1413,0.001853142
0,1416,0.001847735
0,1419,0.001842329
0,1422,0.001836925
0,1425,0.001831522
0,1428,0.00182612
0,1431,0.001820721
0,1434,0.001815323
0,1437,0.001809927
0,1440,0.001804533
0,1443,0.001799141
0,1446,0.001793751
0,1449,0.001788364
0,1452,0.001782979
0,1455,0.001777597
0,1458,0.001772217
0,1461,0.00176684
0,1464,0.001761466
0,1467,0.001756095
0,1470,0.001750727
0,1473,0.001745363
0,1476,0.001740001
0,1479,0.001734644
0,1482,0.001729289
0,1485,0.001723939
0,1488,0.001718592
0,1491,0.001713248
0,1494,0.001707909
0,1497,0.001702574
0,1500,0.001697243
0,1503,0.001691916
0,1506,0.001686593
0,1509,0.001681275
0,1512,0.001675962
0,1515,0.001670653
0,1518,0.001665349
0,1521,0.001660049
0,1524,0.001654755
0,1527,0.001649465
0,1530,0.00164418
0,1533,0.001638901
0,1536,0.001633627
0,1539,0.001628358
0,1542,0.001623095
0,1545,0.001617837
0,1548,0.001612585
0,1551,0.001607339
0,1554,0.001602098
0,1557,0.001596863
0,1560,0.001591634
0,1563,0.001586412
0,1566,0.001581195
0,1569,0.001575985
0,1572,0.00157078
0,1575,0.001565583
0,1578,0.001560391
0,1581,0.001555206
0,1584,0.001550028
0,1587,0.001544857
